SES_original,SES_AN_0.5,SES_AN_1,SES_AN_1.5,SES_AN_2,DES_original,DES_AN_0.5,DES_AN_1,DES_AN_1.5,DES_AN_2,TES_original,TES_AN_0.5,TES_AN_1,TES_AN_1.5,TES_AN_2,ARIMA_original,ARIMA_AN_0.5,ARIMA_AN_1,ARIMA_AN_1.5,ARIMA_AN_2,VAR_original,VAR_AN_0.5,VAR_AN_1,VAR_AN_1.5,VAR_AN_2,Multivariate_LGBM_original,Multivariate_LGBM_AN_0.5,Multivariate_LGBM_AN_1,Multivariate_LGBM_AN_1.5,Multivariate_LGBM_AN_2,RNN_original,RNN_AN_0.5,RNN_AN_1,RNN_AN_1.5,RNN_AN_2
63.80859168,16.33211967,16.33211967,132.3424902,263.9800668,9.697080253,116.9292395,116.9292395,415.457128,616.5257089,244.8101101,46.20474779,46.20474779,428.1352934,715.258489,1.540166179,169.7433137,169.7433137,387.2467374,612.4409019,239.7090874,814.3396331,814.3396331,323.5761802,288.4372068,411.245406,159.0255916,159.0255916,195.8203547,377.9236186,380.5239926,30.90834127,30.90834127,117.3371284,274.7406216
1312.316864,1333.093975,1333.093975,1297.658873,1219.820051,1052.792619,1154.197048,1154.197048,1263.926243,1242.538443,825.7013694,896.9762282,896.9762282,1416.600598,1689.187463,1312.316743,1333.093981,1333.093981,1297.658906,1219.820043,1258.398475,1426.711365,1426.711365,731.0513063,574.8959959,1202.416372,1501.222859,1501.222859,2016.802774,3155.592756,1173.628974,1361.456313,1361.456313,1517.9572,1550.543631
1482.949875,1452.217636,1452.217636,1256.173575,1052.389278,1360.548409,1673.309026,1673.309026,1615.973914,1417.160012,1622.830676,1692.630102,1692.630102,1732.537868,1646.840719,1586.238368,1658.969393,1658.969393,1256.173592,1052.388885,1346.392918,1918.778154,1918.778154,1376.026193,1249.363269,1357.122751,1177.9061,1177.9061,1128.071248,936.8590261,1315.446355,1333.606777,1333.606777,1398.961915,1352.260424
131.8606133,120.5923742,120.5923742,81.49537971,52.25295719,190.2042628,191.1809918,191.1809918,163.8267658,132.3756432,165.0493193,167.3402985,167.3402985,147.9199518,124.3624301,150.4734414,158.1827494,158.1827494,81.49542501,52.252958,188.2041837,23.00344069,23.00344069,81.2869644,30.38276502,192.2265588,249.521774,249.521774,245.0257006,195.1202462,198.6245168,168.7928837,168.7928837,106.3048046,68.13954076
37.13957585,38.52708233,38.52708233,6.569954056,60.71845919,359.0944957,371.3626558,371.3626558,362.6058686,352.5374825,22.97105596,302.4322112,302.4322112,858.9818639,1124.666476,177.9100961,166.8280448,166.8280448,6.569973298,60.71841104,384.476441,477.595756,477.595756,232.7145561,180.131502,323.1790573,268.8317592,268.8317592,27.03484775,298.8643498,226.7776185,190.1921171,190.1921171,97.39161569,46.07415388
234.669149,226.8552885,226.8552885,171.8927007,122.5058436,247.8592592,276.1553564,276.1553564,309.2524266,313.0761344,131.450923,86.58913731,86.58913731,62.52562319,174.4391628,234.6691571,226.8553071,226.8553071,171.8927122,122.5061032,98.74279115,86.50889919,86.50889919,326.5271888,291.3265382,213.1252435,82.22543695,82.22543695,109.5324727,136.4151716,223.2994935,177.6235389,177.6235389,186.7061044,142.3896469
1153.66746,1187.211741,1187.211741,1150.800938,1071.133262,913.0135369,1032.479522,1032.479522,1192.617399,1227.637285,710.2163377,1119.650261,1119.650261,1952.437917,2389.303732,1343.266683,1483.932407,1483.932407,1150.800983,1880.632303,699.5309939,820.2040159,820.2040159,882.3396493,558.6893708,1101.406317,975.4085777,975.4085777,2546.531524,2462.684731,911.3504061,1297.560973,1297.560973,1450.354276,1355.98766
306.6392542,533.2952916,533.2952916,586.5956669,82.41691859,400.1346146,483.8400302,483.8400302,642.5177415,1347.626023,126.1355297,41.56133713,41.56133713,171.7169824,1334.97466,284.4461681,685.2976643,685.2976643,586.5957214,82.416921,270.8788068,378.2736203,378.2736203,589.961847,78.15878863,40.10609386,281.1732908,281.1732908,76.95140564,418.9284257,291.662082,367.7644886,367.7644886,648.5193489,656.672029
352.0360323,153.5712382,153.5712382,601.0633315,2177.059146,191.3405722,1.855197682,1.855197682,1091.430481,2546.212329,585.4937438,1089.035237,1089.035237,3042.33323,3846.381496,70.80965712,85.22188439,85.22188439,1016.279874,2855.128042,269.0595861,174.1304745,174.1304745,3.219851463,1195.749248,693.2268374,127.3667475,127.3667475,1666.244854,3393.767586,646.5176026,78.65523815,78.65523815,24.10266272,317.1843076
1242.689832,1253.311567,1253.311567,1039.148511,274.2006424,705.6461501,754.2716289,754.2716289,160.7105575,1668.638389,196.720126,245.8457889,245.8457889,84.53808956,1258.053755,1242.546252,1279.641005,1279.641005,1039.148745,1872.294204,902.5210825,708.3947837,708.3947837,1004.891291,997.8984026,543.7974479,62.29095655,62.29095655,314.7012475,2513.075141,764.7458473,761.6861601,761.6861601,681.1552325,719.5823634
262.7068539,306.5635838,306.5635838,474.7325837,612.8697843,483.5118587,396.1374553,396.1374553,229.1863135,228.3567256,463.3980302,548.0858573,548.0858573,694.2616225,741.2165461,541.9530319,306.5629953,306.5629953,474.7325374,612.8699268,184.836711,216.7965193,216.7965193,206.0659508,380.8227302,257.9157577,497.4026523,497.4026523,195.0470961,178.284023,389.285212,284.164794,284.164794,385.308957,322.0417952
2.629989395,127.2139082,127.2139082,67.61374249,434.8664011,210.1835575,96.21664386,96.21664386,216.4943194,1439.08291,785.736216,80.57039658,80.57039658,1077.659755,1466.303178,282.2177427,269.6145987,269.6145987,355.2899608,431.465147,1092.440842,228.1975011,228.1975011,30.37293052,188.0259566,149.820354,292.8411961,292.8411961,56.54627768,527.1701595,64.03468333,72.90743007,72.90743007,334.3724667,371.6295588
32.52452139,65.62327242,65.62327242,261.0605269,279.1457218,127.9394615,124.0546412,124.0546412,75.55552468,28.83259828,180.0221314,160.2255204,160.2255204,145.8332181,151.8634713,95.10521848,73.39335818,73.39335818,260.9445495,279.1457241,37.08649743,319.1741015,319.1741015,540.9102056,588.2284986,152.8111587,50.94137876,50.94137876,333.576793,534.1288021,54.78362382,7.352898204,7.352898204,144.3388196,202.7964329
14.34801258,52.09624271,52.09624271,100.8708847,521.7321986,90.55777127,35.68682448,35.68682448,457.3354595,507.1342458,511.2943923,629.5205189,629.5205189,772.7980035,1121.773696,186.4285381,169.7377332,169.7377332,393.9966252,141.8497034,826.9030637,500.5083283,500.5083283,579.3881041,801.4057211,303.2083572,122.8455814,122.8455814,171.9300567,400.5155767,9.026514115,5.905408606,5.905408606,18.62260475,120.8233038
323.3030472,349.5373562,349.5373562,37.29638785,26.1420808,302.7729657,755.86034,755.86034,593.5369482,467.524066,191.0024948,90.56534546,90.56534546,439.6523701,748.6231613,546.7814229,393.844606,393.844606,104.8165932,35.48830808,271.8959983,28.4854338,28.4854338,89.2327378,255.544909,155.4898433,793.2285485,793.2285485,593.052391,63.77064534,223.6155667,424.8626821,424.8626821,761.9707539,147.4206236
299.9989611,386.7218534,386.7218534,469.0031895,180.115733,238.418218,466.2937743,466.2937743,1010.783553,970.5382218,913.4338218,818.6731721,818.6731721,649.0650748,942.388753,560.6610362,581.6167402,581.6167402,502.3699157,346.6736013,461.5621927,501.0993994,501.0993994,161.4066501,388.4913522,379.9180673,565.8783981,565.8783981,745.8415224,118.9517697,244.0075681,302.6945128,302.6945128,485.2716161,191.5552659
335.452104,377.4314599,377.4314599,214.688127,129.7817958,280.9042543,390.8366888,390.8366888,691.8637699,668.2683891,386.5232891,29.15919595,29.15919595,158.2598209,190.3379117,359.5254391,636.3330712,636.3330712,214.6882728,129.7817955,325.4035952,45.10993629,45.10993629,145.4184086,30.2618661,399.3178946,336.3609558,336.3609558,84.11452908,165.5124118,357.629605,326.0737755,326.0737755,360.1438622,329.809714
924.7238499,902.1449383,902.1449383,690.3633583,468.7670214,1189.811077,1377.26716,1377.26716,1676.997882,1793.339727,807.1272617,1011.579443,1011.579443,1497.253891,1822.625034,924.7238524,834.2790517,834.2790517,1824.078459,2036.45187,989.1447895,1154.174061,1154.174061,712.7952567,376.5875953,872.5206681,865.9834489,865.9834489,1756.70581,1150.323513,911.1313476,1117.924686,1117.924686,1478.450486,1083.130841
505.0887889,426.0500068,426.0500068,29.94036966,392.9602143,185.266138,38.08961386,38.08961386,767.6874048,1565.65294,365.2594245,508.1077142,508.1077142,1155.491912,1757.91687,504.7260333,195.4288449,195.4288449,362.4675226,392.960382,1231.83786,797.7475476,797.7475476,88.54868114,1410.255923,82.55896781,510.92917,510.92917,376.5334524,72.57309144,207.6206238,81.40313678,81.40313678,32.2417348,54.15713429
662.2599353,662.9865343,662.9865343,170.6467632,1190.881814,832.022825,734.8978629,734.8978629,1312.470875,3142.065106,1782.722987,2324.464001,2324.464001,2868.125046,4056.623046,669.4741372,706.251355,706.251355,975.0355288,3196.168632,184.5155462,930.3032423,930.3032423,262.6026629,2650.250854,846.8426494,1390.72841,1390.72841,912.5129157,3797.062674,742.7973811,649.7296114,649.7296114,364.4949631,379.0925827
319.0031091,148.7431088,148.7431088,593.0447721,532.3971197,337.9636446,154.4899072,154.4899072,62.44120278,89.92721385,314.5404296,170.8255445,170.8255445,103.4039461,177.0703626,342.4782345,82.01988341,82.01988341,1696.626923,1640.839034,488.2129759,13.4701846,13.4701846,428.3008599,629.18078,395.5180501,205.5624743,205.5624743,316.20212,110.3450238,196.9031322,7.152678842,7.152678842,99.61306792,208.4651009
137.6427499,174.2815111,174.2815111,274.927109,339.2494832,73.38677231,113.5042365,113.5042365,149.7763776,141.1340875,180.5730358,158.9560536,158.9560536,130.936382,127.1651364,119.6763542,170.6511666,170.6511666,121.860243,954.515873,22.64495249,6.22438136,6.22438136,793.6569481,1089.118936,127.1333351,49.66636233,49.66636233,43.59011145,56.81799091,186.6465107,233.8447814,233.8447814,464.555723,524.4234741
390.3119604,299.174814,299.174814,164.1840589,287.7141421,294.9133735,274.9711335,274.9711335,68.18348774,333.8999154,447.4238717,371.1441146,371.1441146,137.4080272,109.4456574,236.2288714,289.5433932,289.5433932,100.6662414,287.714106,670.4221883,372.3740384,372.3740384,584.8565098,331.477861,210.9222769,320.9513242,320.9513242,269.839669,281.7915267,428.5045789,421.1299909,421.1299909,431.6934144,395.4698679
389.4046415,339.4662885,339.4662885,193.874332,395.4888513,359.228162,313.2129876,313.2129876,99.34089144,313.4958613,526.6438071,665.9613963,665.9613963,851.2779837,727.4261203,95.21869326,333.3227973,333.3227973,21.16461401,640.1893718,591.6827819,651.5670024,651.5670024,1035.240197,761.7689998,342.326723,214.6906669,214.6906669,724.7154782,842.2805535,487.4320663,449.296846,449.296846,441.0935554,545.8758977
421.6255403,507.8107893,507.8107893,2497.550383,1184.494628,329.3112387,789.4397325,789.4397325,2563.561075,2487.637304,138.8277392,955.2413634,955.2413634,2902.618605,3773.042511,506.4273772,591.7189154,591.7189154,951.1230311,917.308088,734.001024,677.2028626,677.2028626,963.8149978,818.1464734,967.2380945,1023.338169,1023.338169,2829.802333,3456.168915,210.8266079,352.3719579,352.3719579,406.7392409,408.9356744
727.9714485,835.5258825,835.5258825,503.705655,803.5744073,513.3640436,344.6347868,344.6347868,1767.464536,2030.176528,782.8159458,607.0409357,607.0409357,1149.117254,1795.323328,521.7252271,495.2661602,495.2661602,466.9056775,738.3561561,212.8255306,369.8964086,369.8964086,2772.343489,3149.98437,434.649275,292.6209876,292.6209876,718.3825104,101.5964866,733.7379967,915.542659,915.542659,1059.780917,1220.942708
116.1829254,204.0529962,204.0529962,1084.308183,2258.591199,257.6189215,38.89169019,38.89169019,745.7374562,2942.464411,458.0642058,668.374165,668.374165,1252.037206,2754.453796,59.27209857,197.3157172,197.3157172,1084.308213,2258.59292,121.3264183,477.4496166,477.4496166,861.8504263,1751.437991,41.95040818,421.8471211,421.8471211,1694.468256,3200.863474,40.29518004,371.3233104,371.3233104,830.246937,921.6102508
971.3143619,1175.329894,1175.329894,1690.868431,1746.105399,954.8698212,1253.905859,1253.905859,1950.362394,2194.376732,420.974495,970.3787408,970.3787408,2574.725594,4109.544451,1248.728647,1213.845722,1213.845722,1241.38884,1521.67701,211.0735464,375.5972488,375.5972488,1081.659024,1108.98165,1073.752229,863.208993,863.208993,1511.435648,381.3707904,901.0620014,1167.498705,1167.498705,1185.876694,1353.260924
549.2943609,674.7209844,674.7209844,371.8926801,391.9270434,758.1477059,968.6576024,968.6576024,1557.804237,2956.806542,737.7525835,1365.011561,1365.011561,3310.86946,6852.500998,588.7760456,564.5834321,564.5834321,371.8925552,391.9278018,335.2481854,125.7609341,125.7609341,819.2480675,573.1249902,631.0835281,431.8324514,431.8324514,82.0583962,1081.820793,645.0819086,708.7126142,708.7126142,741.801195,890.5012451
803.4784554,911.3579492,911.3579492,1448.689415,1593.809037,993.0750053,768.4731992,768.4731992,1547.951711,1761.82833,1348.40698,1245.423418,1245.423418,1745.950389,1947.063783,999.2685018,1020.370206,1020.370206,1448.689465,1593.809007,839.6863666,542.4507756,542.4507756,1745.065095,1850.570771,699.5364363,1370.603958,1370.603958,1851.873467,2159.813599,847.54256,933.175554,933.175554,1007.115085,954.9871234
724.1126251,711.9683731,711.9683731,1049.426783,1732.756031,332.4839917,359.9735824,359.9735824,520.6789244,764.9366813,962.2772124,672.750098,672.750098,535.3136372,262.0258026,723.4591578,1165.73364,1165.73364,617.7258144,1732.755985,1365.823593,978.210826,978.210826,1346.627605,1814.345214,747.452028,910.547562,910.547562,5.756225282,239.5297608,654.9119436,951.3541473,951.3541473,720.7029149,946.3379885
52.40163046,176.7956816,176.7956816,254.0817215,224.9030029,49.28390368,14.01581565,14.01581565,492.3799025,78.24646865,523.7395982,426.7805759,426.7805759,347.0497251,580.9485457,171.3736804,117.1162866,117.1162866,254.0817091,224.9029679,707.0271231,100.4411753,100.4411753,202.6477098,287.0283087,26.37302196,12.94967844,12.94967844,79.11083388,66.0198137,102.3516619,149.3638401,149.3638401,325.8157254,360.3431304
130.2640145,12.97677241,12.97677241,212.057749,98.20117228,154.042878,14.54169743,14.54169743,394.0221162,403.4036485,216.1142142,120.4846929,120.4846929,441.1819693,498.1174287,133.1338676,347.29626,347.29626,352.324796,450.1763324,33.04486273,449.0174118,449.0174118,550.8262405,575.407161,62.40876545,155.170157,155.170157,242.5771105,380.7712216,77.55749963,200.2657264,200.2657264,499.0208714,547.170362
22.25585495,49.24790916,49.24790916,272.0695619,422.8194222,127.6215282,45.65298171,45.65298171,102.2757975,3.330412672,165.2117811,23.0653839,23.0653839,0.309061103,195.6243829,32.9754311,19.33532589,19.33532589,182.2159168,422.8194078,106.6769726,209.6278054,209.6278054,77.0823413,228.1220872,157.8617443,26.8011842,26.8011842,151.7198711,21.76925673,178.9535305,179.1056955,179.1056955,270.915748,367.8988965
651.2718271,704.8357059,704.8357059,1013.832104,972.7787116,569.8093093,801.5752831,801.5752831,826.3231174,811.619537,481.1417181,870.1573201,870.1573201,1136.323445,1240.811115,728.3481855,1049.123754,1049.123754,1013.832105,972.7787001,234.7554446,72.78610098,72.78610098,869.9840872,675.5515191,567.2326781,416.285809,416.285809,923.0182843,1012.888752,655.5740241,686.7688661,686.7688661,957.3840508,861.6953587
140.1593114,158.2340255,158.2340255,142.6856021,64.85696155,57.02961973,77.97233369,77.97233369,45.96441885,144.891712,167.3918832,261.21269,261.21269,326.7970796,208.0042659,125.518084,143.3913503,143.3913503,107.9507597,169.408194,429.1009478,358.1362135,358.1362135,146.9834827,21.0122446,97.18943294,18.04159963,18.04159963,713.0771452,155.108621,240.9359758,246.3671805,246.3671805,304.6899164,375.2491258
379.4610729,431.237093,431.237093,714.8073515,554.373265,320.0470105,145.8216445,145.8216445,313.2520223,438.1303483,33.69613809,332.0688256,332.0688256,1207.598992,1149.587875,372.2377596,500.4330109,500.4330109,555.6334609,554.3732642,319.2773461,1115.612044,1115.612044,1461.003856,1738.984482,105.1685477,424.0509476,424.0509476,901.4459275,676.6117294,602.1527922,691.5386885,691.5386885,927.1768499,1156.606286
38.5320636,347.9681184,347.9681184,843.8247406,682.0600529,344.7253647,147.9266022,147.9266022,509.6213024,412.5054194,164.2657786,553.241469,553.241469,843.4166658,865.7390082,169.0303654,337.3484683,337.3484683,843.8247303,868.3114717,447.0296108,496.1130727,496.1130727,1033.828307,730.4004047,136.4138623,6.723846962,6.723846962,30.33500395,149.4600634,89.70599839,345.2346727,345.2346727,780.4110897,1026.39021
576.917214,652.9036672,652.9036672,644.7498769,673.491658,970.5889488,942.1863153,942.1863153,1229.4558,669.585809,877.7145913,1106.653071,1106.653071,1708.169847,992.2680814,189.6782398,68.49468551,68.49468551,493.3372455,316.0602754,792.3155845,645.9721221,645.9721221,857.9092105,971.8338872,790.7705372,1048.677958,1048.677958,1475.457618,1852.430569,320.8682209,260.2241071,260.2241071,41.56997517,8.239567269
648.8647922,1226.897618,1226.897618,1266.435376,1192.635246,670.1677856,867.7899769,867.7899769,525.4458217,165.3704614,878.5077227,843.2689521,843.2689521,539.9736641,4.773644935,1114.485651,1226.896985,1226.896985,766.2414065,532.9537387,777.3739832,1190.361396,1190.361396,988.3643351,938.7828121,905.0883773,258.6258103,258.6258103,188.80728,1069.875627,702.5899213,725.0488825,725.0488825,941.4702127,1116.716392
119.0952868,121.9357128,121.9357128,269.49854,472.4533634,534.7103933,505.6115292,505.6115292,310.4331826,600.8696642,510.0284013,486.4768836,486.4768836,205.9107473,371.8632262,119.0950451,121.9356793,121.9356793,707.6199194,472.4533301,520.8446039,160.5868105,160.5868105,17.1083604,17.26301443,593.6462782,480.3474778,480.3474778,245.4620682,183.6055329,380.3964611,308.7745986,308.7745986,415.5664359,120.3205576
768.5046893,737.8812686,737.8812686,786.1114258,881.7725482,990.7463909,1390.776939,1390.776939,1315.220499,847.7852223,578.7676276,688.6993263,688.6993263,866.4248884,913.6157873,768.5046533,832.1689048,832.1689048,811.5800852,719.4828857,1856.066415,1465.344636,1465.344636,1029.87406,1033.624843,957.8123146,1052.668835,1052.668835,842.2738571,281.3606264,1210.387784,1078.418312,1078.418312,771.8629766,676.7582416
1978.392905,1017.672685,1017.672685,4041.837685,5428.758276,1611.574786,927.180698,927.180698,4746.279296,3275.43303,2023.639168,1166.824498,1166.824498,6333.815074,5476.951081,1796.202186,1276.921619,1276.921619,4155.986998,5428.758299,3318.333309,1963.49551,1963.49551,6214.718167,6498.459335,1888.623362,922.5196731,922.5196731,4242.990784,4619.455789,1434.045057,551.7263576,551.7263576,112.8613119,1157.656185
181.6038016,423.0437784,423.0437784,4206.975307,5370.684847,128.0137334,641.6710949,641.6710949,5050.114615,5809.246946,196.3418569,812.1515751,812.1515751,2977.541206,3911.552113,769.5624628,575.2441091,575.2441091,5699.172812,5435.06629,735.391137,1388.846747,1388.846747,3413.147584,4348.654169,648.3530412,27.96767799,27.96767799,3709.872734,4805.832362,64.50639728,575.1502247,575.1502247,607.1085114,1878.312677
298.7590789,858.5665723,858.5665723,4849.235066,4833.59516,1544.887592,2749.833427,2749.833427,219.7623725,281.286574,1287.802801,4760.427371,4760.427371,17208.14136,31648.96633,599.2941058,2582.529256,2582.529256,174.5469018,3185.967207,669.2580889,991.8869173,991.8869173,5975.99044,6734.99736,79.63413785,1039.352565,1039.352565,1120.441066,1821.101008,546.357168,262.3931564,262.3931564,1947.31543,19070.48485
781.6183181,404.4130414,404.4130414,140.5094693,572.2625115,1047.251907,1470.131745,1470.131745,10805.7361,7099.127491,1083.66217,660.6353452,660.6353452,7785.772055,4720.108014,1042.798347,1381.014318,1381.014318,5929.276013,6399.854073,1209.811519,8.620652013,8.620652013,1365.102698,2271.603989,1135.245941,417.5824822,417.5824822,335.7763044,99.34752466,666.5874171,366.2640786,366.2640786,548.7175964,1128.401281
1194.873785,624.8726051,624.8726051,283.3438845,1871.797185,1187.950875,1471.015965,1471.015965,3057.533056,1102.475201,1489.65631,1897.853696,1897.853696,1061.922547,2245.946623,1482.579068,1149.927055,1149.927055,2252.337295,1063.354391,1428.846403,473.7494714,473.7494714,351.6116206,928.2239882,1491.141689,1415.873259,1415.873259,1251.129781,1056.946714,1050.016757,1028.724798,1028.724798,16.27462118,669.6150439
157.5158147,64.27559633,64.27559633,299.9334899,808.7375007,56.71840654,713.1775094,713.1775094,8542.452059,6580.598813,167.0381896,1073.035068,1073.035068,14810.50196,14428.24531,362.9746555,1046.650462,1046.650462,7745.982988,6844.154149,340.1873737,882.6194076,882.6194076,1389.379737,3056.315034,331.2123062,1071.594274,1071.594274,2636.230632,3070.773579,132.3209742,770.153335,770.153335,124.2794615,1068.515162
218.7313625,526.3588248,526.3588248,1231.789869,3775.915658,74.61724466,169.5587283,169.5587283,568.9161981,508.0850981,107.7211495,139.5446863,139.5446863,4619.830602,4198.275189,301.585053,473.9433201,473.9433201,270.1685356,565.0057146,353.0685213,1065.303406,1065.303406,2685.018055,2540.169963,115.6037218,245.8965178,245.8965178,324.0913386,358.0481025,98.8975234,337.0025155,337.0025155,1382.22715,1773.761012
532.0148748,528.8192179,528.8192179,610.1647576,837.5034749,248.0020386,161.9380851,161.9380851,3766.334527,3462.322878,568.2704597,975.5790896,975.5790896,11850.46911,14134.93975,93.20226588,319.770772,319.770772,2815.695332,2423.979137,631.5069505,270.6925732,270.6925732,2629.903156,2476.820503,151.8314912,746.5088938,746.5088938,2199.152359,633.920474,150.7704815,100.3617892,100.3617892,891.4392436,1839.028138
1337.684429,504.0170242,504.0170242,1192.342997,3401.163546,1290.354105,1053.73149,1053.73149,2958.982776,373.6239927,1863.805839,1426.436354,1426.436354,2025.743056,2876.603703,1752.688021,1067.133428,1067.133428,2456.908604,3401.153654,1749.111527,531.1480243,531.1480243,3165.545315,3847.299347,2136.598379,993.9634636,993.9634636,267.1766261,2386.198365,1095.641013,743.5027062,743.5027062,729.6057442,1169.234749
1645.749662,1242.143368,1242.143368,519.511226,124.2882386,1465.064956,1371.663325,1371.663325,5372.609557,10075.75896,1369.239285,1511.928276,1511.928276,10701.7138,30759.0801,2169.497185,2179.905762,2179.905762,5263.560188,6807.758314,1381.160557,1143.423108,1143.423108,334.1217988,557.6560817,2206.1508,1440.237061,1440.237061,251.0296715,679.1107433,1585.152011,1199.739672,1199.739672,432.8491808,139.3247331
1244.605083,1007.71283,1007.71283,241.3748337,2434.074012,848.9310941,2538.040536,2538.040536,3523.419815,1482.01917,354.4671769,4374.263508,4374.263508,16404.58246,32335.78363,1610.574246,1891.508293,1891.508293,2886.199992,31.46385023,1578.132962,1508.352786,1508.352786,1669.857289,4472.423856,1290.644525,668.7472966,668.7472966,1569.692174,1249.34523,605.2773208,828.9368856,828.9368856,222.558618,923.3651236
13.36685325,324.4508444,324.4508444,848.5793264,1261.249306,163.850025,65.65469206,65.65469206,136.3820837,252.7369738,84.31762084,295.6885417,295.6885417,1071.385739,1457.019938,266.8965743,228.2288633,228.2288633,848.5793419,1261.249306,180.3243704,825.4693439,825.4693439,647.0858889,1174.958866,410.2669359,56.60802806,56.60802806,713.4245373,1198.501381,201.5388899,28.65062734,28.65062734,283.1967922,632.3886367
446.9161956,444.0484903,444.0484903,31.69904308,916.8159257,763.8697192,1309.376648,1309.376648,1032.016434,2574.005479,351.8511483,20.10334887,20.10334887,2239.971168,4907.818212,564.6290093,745.2092181,745.2092181,1456.038612,3010.774794,704.2397908,1301.176058,1301.176058,303.4621837,1078.253089,1315.313006,1066.480832,1066.480832,1275.441413,353.5830969,809.3987334,1048.940308,1048.940308,370.4714144,1194.210116
671.6372464,613.8790341,613.8790341,1762.259389,5321.02336,127.7586608,315.2338457,315.2338457,565.8460035,1584.588097,26.6417869,594.7925059,594.7925059,2394.136181,1597.847421,84.30568344,85.24534745,85.24534745,642.5215321,4655.613713,369.1657042,310.3339529,310.3339529,3329.638766,5143.316124,82.079824,14.41864513,14.41864513,1393.963658,3038.898464,8.376428464,81.66831141,81.66831141,1680.176042,2494.198045
353.0488937,212.4348029,212.4348029,793.3082947,3290.740903,320.3061411,221.8500705,221.8500705,36.48483135,1278.627304,185.3760722,441.090263,441.090263,579.7197562,162.205011,225.744873,190.3324738,190.3324738,156.0306481,3290.741486,82.52414384,1030.831538,1030.831538,1486.447034,3238.827005,182.980731,143.2151256,143.2151256,585.2772268,810.934077,86.07981616,147.3041378,147.3041378,553.3151382,1129.152612
1925.171682,1682.619237,1682.619237,1652.855091,2368.343921,1222.101919,1081.695825,1081.695825,163.7791365,1448.787309,1924.120836,2658.230657,2658.230657,3563.869066,3270.651415,1457.124539,1129.710481,1129.710481,600.0753155,1032.334106,1575.952905,1151.547875,1151.547875,3071.198936,4203.83726,2060.258349,1070.437728,1070.437728,477.1912616,1996.895265,1694.02195,1460.710632,1460.710632,2499.319575,3053.613557
1402.523971,1412.751793,1412.751793,2302.857186,2737.35667,1452.380715,1319.565977,1319.565977,1222.583273,1839.326037,1456.656689,1503.895273,1503.895273,1195.589483,1387.387288,1164.035054,1274.057812,1274.057812,2302.85722,2737.356682,922.1591704,568.5728735,568.5728735,2646.586708,2956.712689,1463.689714,1175.555459,1175.555459,1463.115374,599.2724522,1494.128179,1459.012406,1459.012406,1598.700094,1695.667332
311.9032947,354.5879837,354.5879837,351.1161072,299.2884342,420.5540601,637.3231036,637.3231036,550.2673275,433.0463686,880.1450596,1154.607451,1154.607451,1639.552483,1837.699851,311.9032921,354.5880063,354.5880063,351.1161016,299.2883317,134.244687,299.7767863,299.7767863,19.00833552,180.8095865,498.5362132,760.4540985,760.4540985,1183.556136,1669.147881,363.2571636,428.5307311,428.5307311,493.502329,616.2104826
421.1204211,265.6633958,265.6633958,227.3519939,343.1186821,619.9180524,536.3789684,536.3789684,262.0476712,58.20380367,235.6609655,219.7723847,219.7723847,50.20385025,129.6135561,448.1191881,294.6275059,294.6275059,227.3519674,343.1186514,911.865526,1202.08475,1202.08475,4.373746222,217.1147368,960.9943846,455.2744205,455.2744205,115.3856364,374.4564241,364.9910459,171.5962929,171.5962929,52.05567376,131.4718143
420.0362476,200.825883,200.825883,91.26418564,556.0107427,595.6515535,450.4588505,450.4588505,510.1944915,334.4817062,173.0756486,279.927392,279.927392,944.3285279,1071.988077,469.2367059,312.1568162,312.1568162,115.3625285,556.0104393,669.6293715,361.4389865,361.4389865,251.2472086,457.5673397,423.7629635,645.196138,645.196138,196.8952928,695.1616176,511.2249144,382.7447721,382.7447721,13.45059294,349.5314562
888.5581165,872.3079637,872.3079637,794.4287118,730.5479848,781.135804,772.1681518,772.1681518,683.9612634,600.5955967,468.8421347,418.3337805,418.3337805,282.8007064,195.7339479,714.5521865,717.0337134,717.0337134,1058.015112,1099.336434,701.3636269,652.169551,652.169551,1157.847351,1193.098392,606.1020142,732.0934649,732.0934649,930.7038109,448.170445,717.0989409,715.4544725,715.4544725,745.1507531,765.7849446
218.1930392,188.7851806,188.7851806,1914.687358,2398.49919,329.182134,350.0241749,350.0241749,2233.575599,2595.773669,114.9594865,334.9886923,334.9886923,1908.951276,1943.960436,208.3446402,234.5201413,234.5201413,1932.534976,2652.920351,78.38458092,161.3899739,161.3899739,269.6427634,617.5180269,28.89143545,717.2325263,717.2325263,2638.501098,3201.350374,271.8433229,122.2628557,122.2628557,114.235592,304.1064103
159.0926204,283.2849478,283.2849478,29.85618402,19.8873975,69.65512513,16.23817043,16.23817043,534.9125112,745.9148992,178.6531763,352.443146,352.443146,1596.65359,1645.449779,94.23392517,79.51503875,79.51503875,480.2476605,19.88739689,89.26302638,394.9841069,394.9841069,116.1771695,467.8713391,74.42342133,195.6253776,195.6253776,221.4225679,684.8131559,191.7245891,321.5507144,321.5507144,464.1085733,633.0386065
