SES_original,SES_Bottom_0.1,SES_Bottom_0.2,SES_Bottom_0.4,DES_original,DES_Bottom_0.1,DES_Bottom_0.2,DES_Bottom_0.4,TES_original,TES_Bottom_0.1,TES_Bottom_0.2,TES_Bottom_0.4,ARIMA_original,ARIMA_Bottom_0.1,ARIMA_Bottom_0.2,ARIMA_Bottom_0.4,VAR_original,VAR_Bottom_0.1,VAR_Bottom_0.2,VAR_Bottom_0.4,Multivariate_LGBM_original,Multivariate_LGBM_Bottom_0.1,Multivariate_LGBM_Bottom_0.2,Multivariate_LGBM_Bottom_0.4,RNN_original,RNN_Bottom_0.1,RNN_Bottom_0.2,RNN_Bottom_0.4
586.7600709037774,532.9432124311861,490.35685018285403,240.80285306936003,768.5061305385161,702.9986296798802,661.6476369726311,405.21781709099196,937.3496046297005,888.2165287226426,837.1573200477596,558.7721776428853,264.58676544028685,280.52760032256174,490.3568305847666,240.80287101041722,471.1403547017958,558.6014561838415,496.74486386946455,256.01561581431133,746.9236942018506,873.6213110871959,851.2614326565158,469.89691892367773,864.4690954455295,826.5849872674162,800.555867591585,623.1708508584011
2984.398827066517,3227.3045324027253,3379.4544015123647,4115.98117777101,2724.2976665183105,3189.545438501831,3291.72355901434,3853.6903534071375,2137.018258276953,2518.0931682121022,2680.086382508356,3358.5873597955965,2067.740677642002,2177.319026793853,2240.1481724811747,3331.8600491841835,2288.3285673603364,3532.368505399116,3939.9123333375233,4222.133152073417,1999.3932162166675,2672.933547817711,2725.8858665794,3468.3455565161375,3789.060927609544,3349.339855445755,3011.9535990640734,3129.688324021853
880.3490942716521,1005.1744293293232,1141.1321753431776,1318.7846400633389,639.5078700723252,843.1512955871908,991.8287679081336,1200.6919345940278,337.9900842368463,211.96153087818038,12.848640822122434,326.708458828698,880.3490044496075,1005.174483324045,1141.1319947214665,1318.7845102683627,611.637122342463,728.1695940451173,826.8519160864234,1132.266938130208,1492.8127030840137,1451.7899548122118,1846.400599738863,1327.7502665870293,1005.3231476417709,925.2926382422811,938.7866314173057,1056.087382259503
1836.3133021575868,2007.724023955404,2201.4348746488104,2833.812475027744,1388.251756174578,1556.61588336144,1783.1036836944822,2634.6740934274367,808.9500485176645,808.9221698201991,845.2081555429872,1592.526830257375,1836.3132452660457,2007.724087553538,2201.434912780135,2833.81251156124,1177.4180548273362,1251.4151965772817,1519.2205362006262,2238.2509936400893,2022.1995242007142,1692.7773626771213,1737.4381555200152,2568.5903673872954,1408.984620182007,1561.061938874548,1658.4769837531758,2403.034331981591
290.96141439027315,347.73124883310675,407.84383329508296,612.2577770280909,108.23138723000216,175.2284136313051,260.5547136224816,525.4743939854432,125.48382802606784,92.10473120175493,35.36247185806042,351.43841306655077,290.96144124164766,347.73124903204325,407.8438357819334,612.2577617205477,267.87654247676596,365.06302891752284,485.7212106124523,615.3368395662892,401.0039424519457,280.5783904666889,204.6314256283572,353.5878992811488,103.3725352242543,108.53635846171596,138.0718684018343,353.9742707638561
99.54532214093001,60.549288047339815,39.45286116674242,112.39539486725471,165.9842680044942,116.6916681387113,93.256016894695,65.4161749007003,106.0511268305329,179.6521214931097,219.67157840480536,355.95842987183073,99.54531817736529,60.549290551124386,39.48792648975086,112.39542346143367,15.744731209909105,129.5441558287573,209.5098705358139,388.6116815014582,247.30928112452682,182.6984840341628,182.80387935381123,7.512506634384181,255.52825608253443,207.24376240159597,224.85771814244538,67.48109078183393
578.344819267309,333.69799000875673,397.6876812043304,763.8692622201925,803.9038099391137,655.1547214739958,695.1521898108158,854.3863302594987,1066.9436479023134,711.5655604535027,696.071318292366,805.4159702571446,206.23412436357125,333.6980208700811,397.687770875521,837.6909258021733,147.38461700029302,243.9545382506535,285.44842050190687,353.48237025844696,501.4571785383955,539.5638837352799,803.8707903955269,1040.4347289129814,410.17759687187686,516.4522444179752,555.0364256896823,542.8492029254685
1013.4245897616297,1024.9213672604824,1031.0957778933998,1094.0261056228032,1270.840213582213,1245.2420892799119,1226.0826832682114,1267.7300157252962,1201.660372898501,1198.280575717919,1210.0547730181538,1225.0164881186925,1355.9602123981567,1401.5033180136138,1049.074611912868,1256.0252670696987,435.87342453297356,526.967724467163,725.8405142220745,898.7224356519218,1314.007907483553,1283.5088204341,1219.9480351917168,1203.7406450298408,1166.8763956372068,986.9053245604464,958.7928999872584,978.91060180552
397.444014936435,130.53858199213937,113.83160583152494,389.3464174837977,473.16473608933893,245.42296397960718,11.454638192990842,291.94445025394407,392.2156636773998,105.81000406047042,417.2674881126686,720.3131378887119,35.85104098564307,138.03041641105983,106.55954002806902,378.1883152405321,816.2420302101182,353.2774251354822,32.00808215716506,276.7997990103504,781.6593990948909,476.551258869566,243.15586062153488,0.23590899549481037,451.509210322592,156.86846068996783,55.201241958423,263.7467467079682
609.2654457762469,439.631188832484,227.02218706464419,341.84392206604025,1050.757147979321,872.6020267721565,669.2106629948707,93.2545869261503,1423.0578668387916,1173.5241471615027,963.6089696897457,208.2949401805554,942.778975812831,697.5585967498441,606.3608090655371,106.46720967984584,957.0023886801168,792.9139119199062,507.945932052372,145.58731271127363,1027.91715269639,621.2697344017074,496.17029525704584,97.44918414569838,754.9118481730857,483.97592353986647,285.99232955669913,229.86021004547638
754.5906876354088,887.3878102175408,1256.9345106518458,2113.614455225198,254.54212544905658,399.9751907741638,716.6702549088673,1533.6531199403626,378.6513618549129,487.7978265382403,710.023681605584,1219.1818274116686,351.315573556285,512.1560318844299,802.2541808157503,1745.5746199131863,835.6968165931421,800.3304841392351,1080.678521106248,2007.4691341406524,894.076794797767,880.829551193036,820.7845316822591,1956.8314187020196,806.1171892954471,876.6962572632601,1231.5063370306198,2021.943242444031
2868.39948729762,2740.2769420755812,2694.487604564738,1909.127787364734,3279.1309004200803,3103.032742297067,3084.15834285332,2159.328518177985,3339.113016724782,3333.8863180668022,3318.6946963991095,2382.936357587207,2818.450880235948,2691.435801307102,2653.2992455677672,1901.2584240345982,1845.8112858891182,1690.1438357591715,1853.2825320858879,1951.9462979502491,2929.036899658271,3200.634604179693,3074.67749717032,1882.943786154885,2954.5064956850397,2980.47954859114,2847.983844927069,1791.64715772396
756.3316870515919,919.4781247135834,996.7424531639558,1125.2389142127613,564.8960721634048,845.4626729261427,956.849447656497,1098.007967120338,392.6302483562449,677.5736765137481,806.981583043625,982.3249959544082,563.191127380564,739.2719252695042,832.5356614691123,1001.4946930136771,399.78023770325944,697.843371825506,884.9790956315032,1095.2055935277822,882.7724044259994,940.2127619337616,960.6187783321084,1153.9794831922145,708.1957673436109,838.6087208631243,940.4579054829528,1027.0751449424147
494.7484556015884,400.5092935190289,167.36423134319307,460.3436437946202,658.0517455934414,565.0595232995745,391.08297835893563,162.82060550897677,254.47887708352891,184.94694537353712,57.92002159017807,433.88969285675694,688.9125498137962,570.774329690425,420.26847377472063,217.74163724917707,1095.4380852155816,1113.0900441130607,826.264850066874,32.5003803952045,774.8036038323296,596.3315951636148,218.14655180622958,331.6144536818042,429.01318156306957,572.9550658854162,324.1278615225526,380.11988368391667
188.63583561776113,184.95052857545215,185.92240091002395,196.52908884694898,174.093594058696,168.67097545431307,166.91916672545358,149.17526512251197,41.02651212687442,20.667223278480833,32.073727257804876,62.38336960796278,201.73205089738485,198.8150030828442,199.42310185740098,208.6795947288806,421.21751235310103,333.3422423307561,363.3832409101942,333.92120691191667,456.61986757698105,291.4039828765226,213.18720337612785,157.61009431137518,150.51435382795808,166.75871617666553,174.35847860514468,197.20986143385426
922.3239736419152,613.9956966026061,198.1877537647856,150.68915123135275,1183.279135303012,882.1331467402867,411.80482364258523,7.213428469131941,1140.5313940171127,828.4645181863575,549.387673914438,264.57818792444914,1161.3480082876897,599.30844330829,190.18103543438428,152.13812791842838,326.4434774362644,730.4185391407609,763.5642025470456,556.6137234366688,1286.269858765213,894.678434399224,557.614434001734,29.98465672718021,569.4036472095368,610.2058252754459,197.08817530463693,139.3842669373321
272.0019704511501,228.0195262383818,155.56082894429892,282.3875592815639,343.1311894612063,284.54838536337866,194.37136253750396,293.8970542063871,598.597707641296,573.8060804729198,495.88314477549875,59.67243261597787,282.30810619874956,238.58955188121445,164.65580002927754,277.643099949953,528.706458941007,686.3481523946293,599.5571876520125,14.144002100702437,89.85025297803622,167.06993245942158,253.4355034677592,413.40032610979006,217.66030616788385,266.5545376088744,240.6942480220032,142.98195490229955
226.0018959229178,219.41215751025175,202.31293857730725,9.086999650846792,333.3797767997621,435.5784981148213,423.2576566671669,164.68715933800786,799.6343790729557,780.3844183240117,767.8942843145901,474.3980632160542,213.268032495253,207.89651496945362,375.55160144298543,279.696102625584,109.10546481951906,273.4346483477302,168.5100140535592,22.766826506818234,263.27426106804796,367.1590914120752,152.1214853602196,28.591545814137135,483.16913795321534,347.76360449389404,275.3956498950406,94.71859289011627
1894.7230986068444,1956.5157726743491,1972.5924514609205,2339.624112927,1958.3423446340157,2014.9604460369965,2006.1397994266472,2353.5262832897497,2335.2826006295836,2241.602654257479,2187.448497496912,2844.348983784902,1454.337001039029,1792.6756380872048,2184.442743912721,2776.9789823775127,2252.9368050637504,1474.6556928197924,1667.910035282156,2520.9491834659066,2349.246561054776,3058.3617476329246,2412.4111993189963,2324.6813949108573,2043.1281078623815,1874.9192083020434,1854.8116006864284,2050.1408711059403
2725.6635213167956,2833.6175132490916,2914.9198463117136,3093.699621792961,1842.4948865077877,2170.866935297485,2726.345023924552,3256.635840809562,2700.50980001863,3103.6610407746975,3426.8872429353887,3710.4142767564754,1857.450360689656,2184.1460267085404,2363.4549537620405,2942.4229696495768,2840.348744115012,3700.3733498681395,3820.4205238053128,3878.8500225569715,2203.2292137323366,2904.055133103744,3006.847227696744,3206.4051941599046,2375.019785418872,2934.035562733725,3286.991690235316,3695.72997808151
512.2841825930927,767.4263050313803,1295.0549875895067,1850.8157600165878,49.45383863572397,252.68586734626751,594.3992904604361,1310.9929582996456,38.59682952554476,191.7441312705946,697.6645260252358,1182.1814330706807,38.61752306941435,341.87106615822177,1058.2225969198485,1592.5225626325337,560.938613230928,357.41024619681593,206.9716988040691,1324.9404000749878,150.86401778267236,443.670772120382,914.265307846269,1605.8441299184642,748.6284830997001,674.2021465862222,1240.3306277146962,1762.8941290630378
63.789431773740034,461.0847687283722,1073.1465618119032,2042.7031732736104,17.92738206895865,174.41756622320054,838.7601574652472,1986.1906439760114,38.62533725929825,148.02480009198507,497.6623286754216,2023.610546910656,97.24246110425202,191.86094997941882,726.5091065225965,1727.9962200031855,861.6641353196333,77.66411801094227,723.719065072527,1955.9434454843304,446.3686714177679,758.8208027093924,1205.460767358264,1987.34474859281,669.5786711080614,509.04499630227974,1078.0442365744689,2045.915026880688
456.6577520456599,604.9094782636812,774.4284704083243,1231.651869946852,134.28132430058008,338.64021021064855,591.010387842904,1073.5180208528918,59.04082835889608,202.35149191989603,258.7258570931208,662.9642107103577,203.99675906957077,199.98237166024273,606.5482622674822,1093.26625676814,163.8081993628823,425.455864848122,665.3750619170664,1256.2655402432242,473.6475011630496,611.9922306804306,731.6613189427039,1167.8475384990888,627.5654304806512,666.9495393762322,822.0262143621662,1209.2206514201803
1145.68332275084,827.404318135726,643.8197843487969,253.45767461388277,1118.7453653653351,989.762708772088,855.6870090963439,496.88900316171885,1500.186257725352,1424.3752977520617,1288.371584940272,830.6088074939489,1017.766140195432,829.8127335860236,845.4332800210959,445.55462220858726,1872.3174550750457,1183.733570375167,938.8525521047395,341.213476940758,1298.229774065354,940.3195997799662,863.1467628557762,369.23121350810607,934.4185928172997,828.0532069449355,685.9353068087903,350.89941213555585
0.9860866374190209,144.1066050599611,296.64819797135806,1111.6611291907798,151.99604669729456,75.96431053016022,88.35766081799306,1010.478057785946,6.521803200183967,49.390455710506785,161.73373351938767,933.3081237762776,227.29597865323444,92.10464575867582,117.28316206805607,880.4686980772294,463.53495895480273,26.941130678977515,166.19386924360288,1037.125667366356,36.08131613399405,154.8230147533784,311.0195558844257,1014.7113566100188,199.3242340641125,155.4993918682885,259.86165026722915,1068.888117542674
2444.259833672734,2514.6990360119953,2661.518278502369,3174.155994111653,1995.124067023964,2032.8595496670177,2171.428482795067,2813.4690929028484,893.7569242802947,1362.039265723548,1771.5760393879118,2825.9131200995917,2455.4102886715464,2532.2488963026626,2683.12583816385,3191.460835720928,1919.1473718824045,1953.6973688181042,2098.8022971319106,2843.5133843252333,2731.117216677144,2646.1737291668996,2732.6520926797375,3094.5141216088687,2291.0512531378854,2378.4696824516586,2540.676762654134,3012.033650553326
648.8325397835638,737.4658906446975,786.8098877842185,1398.258026058028,82.67100406298869,228.7907446879617,280.1330306503846,1032.802048477201,436.94528783990563,1.5852327606889958,53.546449022467186,918.0010694981834,659.0140602419601,751.1435906109668,801.1576326327854,1408.7539248812136,781.5722966306175,594.4303323241761,473.24352028471685,1214.1063159929772,593.9767584865672,490.5681874706038,709.5504502513554,1460.268554630733,392.1908955665822,597.0751034609057,633.8577013327658,1251.0060093301909
460.6409443945272,524.6843684422097,595.6838854789626,983.879022867759,222.1497853147448,301.7871067762835,382.5691045510757,801.5181549028948,194.7020134798213,248.20278822033674,308.62985152541887,653.6286714653611,14.543748685865921,124.49943231389443,392.88346953727023,992.3055457366377,268.692673994168,294.9641718913699,489.65403999705177,597.7909552016249,696.609554944489,772.3824289525105,900.3774658465245,1053.1025683587764,346.0276970037644,435.0548737649301,479.9917527030907,687.2581666205524
1111.9328238395037,1186.2294260020044,1256.4605976904604,1485.939044504741,1052.5377365814547,1104.9596978844593,1153.4024411734517,1374.1840537779926,1091.8949217177342,1076.2871532492372,1183.1438596889884,1484.1021620581196,936.8006282775968,1185.9075636865382,1111.6591306806686,1485.939104534239,1673.825706505173,1792.5384985177498,1769.0259750038686,1760.5209855006333,1234.9237821082907,1254.8085750004057,1423.8143729306794,1334.0980401542565,1212.4891964708622,1209.3787530501004,1215.5401281684608,1407.1929306216498
486.39111715580793,435.655643307658,903.2845494683716,1513.1251690685303,460.38149033517584,475.28148553523124,910.0128574803684,1515.857834933454,421.40629966661345,325.12078115379745,402.203178760883,1140.6210696820508,499.3594400473921,556.1685967548046,1129.277368608513,1740.4347240475618,404.1253821940836,441.32859987655,459.15579291125687,1281.5741782387076,888.4552723433198,945.9842304323402,996.4363717740089,1562.702388417073,1015.1346263083442,809.7993845177302,1109.5470801311176,1505.4532259861226
1240.2409190260023,1326.4767522752018,1125.5286899127295,1329.5710536788047,1142.1755460749264,1262.4450560731011,1300.6102535073524,1317.465051837551,1322.4081401610601,1110.3574871297224,1164.883244919969,1589.8415342603284,1240.2410048437405,971.7169297783685,1066.5020222617177,1421.142077719257,3.132736315709735,1.0748135426501904,147.23972562306426,924.5739674232245,677.5359061019444,923.7690428506448,1057.4997621912898,1378.746196644507,813.6611543543295,801.8199427052232,794.3828962582556,1189.0106896459556
613.040000436702,680.6328589116297,802.9921272092529,887.3066351380994,665.3452225099659,715.7188545232648,812.3000008724912,889.2227842812658,659.8385180823448,559.4922066496729,856.098311011669,921.6975288729886,792.8347192501769,804.392814581528,897.0970499009104,996.8722914106129,453.280571069085,449.90703243522785,521.6257063171211,554.096794037825,16.518705633979152,307.3514169874725,885.1169870592621,810.7301927257545,428.70006923123674,580.966084555138,758.9869142352327,746.6073411883481
868.9407836231067,764.0190621135798,268.024387942899,400.846221878669,75.30491916334086,377.7405884383079,57.5113303357366,108.68337364344188,774.1423224217597,1053.0857048624039,764.0749319847464,622.7606463005377,775.238343394597,678.8933404986019,191.09852059867444,430.43182858384716,289.84827541465984,667.2875730120195,710.6490179654238,1208.1900876821783,1236.4473951468808,872.8294799566265,527.771896314126,332.7372450303292,1414.487006120422,967.590313285793,366.9648464720858,289.7006034330652
1345.9489684344326,1652.194747061425,1690.0027603475464,2089.267839336563,989.0519443945841,1207.5432118342223,1256.9322476054977,2141.124282438036,20.12766686649138,577.6435788814342,654.5530063033448,1183.642586401037,1368.7112235096956,1722.7455076215974,1756.0488918142037,2116.7987145197103,2008.375997741443,1797.5975071468747,1747.9939977510257,1876.2607767236113,1794.1445645894883,2123.2940221322015,1578.873364193516,2166.453919259623,1170.9913543476014,1493.7983714282154,1584.5825746189266,1963.9736723995702
381.13297408528797,30.318207744953725,208.21870272304204,581.8696755355604,592.8295882626271,326.552755343987,197.33278120056139,205.61756150702195,675.425805738342,496.6985894409536,274.12592015898053,305.4943705109058,576.412117334916,167.45777752264667,85.55029930506635,579.8014961487115,1854.2651847833638,831.2597746373008,555.814543321053,149.8156476285567,416.11333851273844,94.28771369044671,88.55519706852829,556.7059137577121,194.81353809973325,38.8031690427315,72.98436535721612,374.22420992923617
1301.7458938836426,1259.3364158785553,1200.6162455601552,1056.4616662621584,1386.3049931510195,1392.8760643937676,1342.9849685192867,1173.6567331225233,1918.019532351579,1864.5524878807814,1793.9303934392392,1664.2576901427983,1418.1731831438892,1373.7203935403877,1291.6752530137856,1064.23345767934,2810.968447433005,2244.8475206317485,2070.397977749871,1585.278947075636,1337.5853248342228,1251.3679296483333,1419.3679076465996,1115.5787100662437,1498.4610013652637,1422.5717052939744,1386.6902965799882,1315.155450201676
718.8966110871936,452.4736490101038,205.94516028086923,148.90584942256714,758.1762486845255,637.5299021116975,265.10933491171863,151.05632183961757,933.1472925898051,750.1452620912887,573.349588158944,223.75361500021563,747.0595597713918,563.8623983551652,383.3793079649288,28.31775813654008,1389.3180105838217,867.518317781024,422.6649986934667,93.7763874539321,595.2599743856267,297.6020870221528,69.70947742874591,78.29179247240904,539.3829955144852,476.429872771135,254.2371011389498,65.92623768396925
215.78944177229369,280.43429405837196,341.591146047881,508.89606724345504,779.2239431032758,369.6109016440241,422.4932482076474,586.1869592667144,386.1548689219312,14.261810080090982,50.21641153255996,142.11753147576337,215.78944598515363,280.4344369336559,341.59106643252517,508.8960855540008,734.3390616383358,698.7306019514162,706.6429967360091,776.659126940669,670.9133287025743,732.4669255265608,667.9368886682087,783.2411618711094,688.5155112792972,734.2801098646278,753.0837651576076,752.4037382906517
87.49873120591838,132.1192014909102,377.73828273772506,746.9526344000219,41.00660984586966,115.68668926013379,302.582989123101,615.3093969682132,372.8079125119193,127.76861691972954,58.40919468411494,338.529267092355,117.7906896630584,38.624704062256114,250.33747288515997,611.0266423391363,586.7461508595561,201.591632893648,120.14845634086032,543.8096770070938,38.28600319398947,179.18307128740662,397.2607539028768,733.6272346471569,26.61992235607113,122.42254959052798,323.11943729380846,619.9478657990617
405.7912699108442,154.2278544287342,71.50030140755598,537.4034129302322,525.1310652405209,355.55228397614155,169.0154073787303,210.74478619138017,587.3937699169951,473.9332668144093,370.479433565195,77.29535149387766,559.0648324880267,353.37554235919197,129.4051068675758,306.4390178052122,977.588409994426,620.6820214888317,232.2834437366273,363.8574097372207,729.2888932318433,476.51506900096047,4.665954569565656,462.4134741013986,311.2817832480673,146.87025705929227,40.34800476847067,444.9847784668609
771.2739035392124,869.8593104077681,947.0312261620929,1145.5253945349496,298.115566171276,473.8585133366937,600.3250929838023,893.286392275334,555.5539837382448,646.7175355078443,717.0155972763114,885.6630747987219,503.22949766706597,874.4913905245512,993.9902410661671,1139.9389429524308,1621.6616383944202,1520.5628329368874,1493.1328750801822,1453.7386493958284,353.4284574981866,460.12689871061775,806.7040668800546,907.3670144270855,660.4992302175142,819.0509197796518,930.7315719434037,1059.279968296326
1595.1847333417145,1245.920193334171,1258.2932353925553,1694.256167462493,971.7043397216712,1021.0551836087934,1131.4155024100164,1598.8271454628684,276.79632822507574,537.9331151158822,733.4143226502601,1280.6002978330816,990.0144911475527,922.1400200513799,830.3686008019013,1404.9942354419154,1176.4707125489676,670.1213747453312,611.5138085425824,1429.8682243327894,839.4369598460216,89.2333906361282,14.276328712310715,1044.5228761128856,981.8809631599352,337.38832321988684,412.37136952188393,912.1364003603449
1016.6313806061412,974.8983694961385,916.9064527145129,750.380443487265,1064.3214203750172,1019.5288789640631,1005.3574015556428,851.448799426842,969.9880460162872,960.4873367449568,934.5973140235287,782.5263539253601,1016.6313467744712,974.898348042735,916.9064254346786,750.0920785399671,386.74546213909434,486.35628871236986,431.0623747523514,388.17340824889834,674.5929064188799,683.4699189478943,603.2158707496706,781.5139878972291,947.0856746556624,875.0774022133992,882.9676709368232,845.7146306150967
128.23062900385867,58.04998768266432,2.850879824957701,251.6309245267994,566.4195787911185,417.31023178252326,333.9648805828874,40.10069715864665,129.57108212952244,227.55620359198838,260.00828056209684,405.14833979493324,43.71015780325433,6.206393321839641,51.933550004114295,271.06165892160425,348.3672994759536,231.3670359612397,263.32240427775105,514.8860962227973,244.88740473648795,328.96747994620364,196.56293817049118,26.27383296952121,261.73743962677236,19.05855896412868,28.449260684809815,218.4364608966598
603.2748247555014,485.88513825330847,515.1630892640878,678.3440201316057,436.30430009111615,564.0302128879721,576.239288000017,681.0769589634151,1393.429120261997,1498.079768063104,1409.227513744111,1175.455848146869,410.61114926229766,310.4425781232103,417.48409681912244,691.3560069468776,696.911830843364,699.5271969555724,908.615641273901,901.0277836728342,282.10088961977044,377.5218852805242,427.6250333239718,1197.758395334115,270.9164426375214,426.5861625004927,464.97402973773205,1184.7223879298858
2289.735237314132,2368.5212006058173,2583.976118684468,3250.9979618928846,1861.8314776794532,1982.0360901539198,2223.3245047281844,2850.307988115582,3482.5402570727674,3552.7050431145844,3709.058659660278,4050.513614042704,2016.3692645200108,1496.0845005312713,2274.9764147336728,3250.997956812691,1045.582166413869,921.3206582866628,1478.69332657849,2371.4869184177787,1698.6397936335934,1663.217420676492,2356.749221743421,2948.144070096424,2100.4262160762364,2162.6856246678926,2389.0637723792906,2826.835968747825
273.2811305822738,191.41292621310322,91.47668024766699,107.88194976204704,546.2017977788596,429.5743245129306,317.2143278210624,79.79553404498756,473.7261990526563,322.2929106916313,56.97416904260126,320.98910621863115,273.2810651100249,191.41287167465498,91.47659243370708,107.8819246873959,1669.2497392593204,1313.923291639152,1162.7568123537667,980.7424543018897,271.9532661911162,319.3376221169233,178.2662396015303,227.16698008098683,200.80940791612238,124.9505717128709,92.66466000608216,128.83573774195884
158.53743611872642,448.91754511451654,234.99532592183323,240.47241708150023,650.4192928672819,607.5335574281976,428.28241855310944,59.109667604639526,1186.4651314921891,906.4437903277412,620.8741122777269,80.63190213616008,576.6099425478119,628.3070596242483,406.43267198381545,92.57772208385586,1298.941087869999,1241.425795357302,891.143936145769,344.1760390136201,880.0700778756309,769.7737747549113,518.7064811576979,192.3933448186399,678.2128100003065,706.9195281223797,524.4011794289904,202.83013660045754
