SES_original,SES_DP_0.1,SES_DP_1,SES_DP_4.6,SES_DP_10,SES_DP_20,DES_original,DES_DP_0.1,DES_DP_1,DES_DP_4.6,DES_DP_10,DES_DP_20,TES_original,TES_DP_0.1,TES_DP_1,TES_DP_4.6,TES_DP_10,TES_DP_20,ARIMA_original,ARIMA_DP_0.1,ARIMA_DP_1,ARIMA_DP_4.6,ARIMA_DP_10,ARIMA_DP_20,VAR_original,VAR_DP_0.1,VAR_DP_1,VAR_DP_4.6,VAR_DP_10,VAR_DP_20,Multivariate_LGBM_original,Multivariate_LGBM_DP_0.1,Multivariate_LGBM_DP_1,Multivariate_LGBM_DP_4.6,Multivariate_LGBM_DP_10,Multivariate_LGBM_DP_20,RNN_original,RNN_DP_0.1,RNN_DP_1,RNN_DP_4.6,RNN_DP_10,RNN_DP_20
586.7600709037774,3395.67493111329,3395.67493111329,1949.989697873771,810.1100998053435,671.7199392038456,768.5061305385161,3386.6665485556478,3386.6665485556478,413.39362763494364,785.6459753391473,765.5329033178405,937.3496046297005,3194.106175137496,3194.106175137496,2156.7161397802392,994.9583086513994,952.6832103192819,264.58676544028685,3395.674929871406,3395.674929871406,1532.708430849911,810.1100915957245,671.719949583668,471.1403547017958,3355.8333588908486,3355.8333588908486,1869.6306942861297,1130.7741612172067,915.4572769975553,746.9236942018506,5511.8017270705,5511.8017270705,7.215851667279821,259.41209575133735,351.8926764683479,864.4690954455295,227.34942108985206,227.34942108985206,854.9071077497811,695.6372128800199,687.550359994797
2984.398827066517,120.94917267296228,120.94917267296228,396.07241098992574,998.085514203291,1377.1597226504714,2724.2976665183105,17.339369589516878,17.339369589516878,132.3818055700968,857.407783219718,1061.155112289485,2137.018258276953,136.685066496841,136.685066496841,124.92852474440964,12.620770685850943,206.8703374170305,2067.740677642002,120.94850275159462,120.94850275159462,119.85409137860216,519.192197834664,883.4873758586943,2288.3285673603364,87.63330837542861,87.63330837542861,50.54299888917765,180.89217737645407,534.7281180342183,1999.3932162166675,1182.6012065522984,1182.6012065522984,3129.307630758361,3319.805067576488,1870.2443726956087,3789.060927609544,17355.51286827106,17355.51286827106,4579.668911835249,4129.714597933843,4231.627506192193
880.3490942716521,1763.24257657158,1763.24257657158,1100.9298633832495,115.79322703573098,741.5003289373799,639.5078700723252,1619.796059115484,1619.796059115484,934.404732344695,130.41019018707993,466.504656766429,337.9900842368463,1939.0834747395616,1939.0834747395616,1511.1471264329982,1074.4665793008703,502.44998368754,880.3490044496075,1763.2425773444627,1763.2425773444627,1370.7205952066251,115.79329736648879,741.5003736200283,611.637122342463,1659.475098472571,1659.475098472571,1239.2036075397828,517.80332532989,270.9497186784679,1492.8127030840137,2052.0083035485163,2052.0083035485163,737.7864672617184,732.1974043106907,1882.3328588150703,1005.3231476417709,3443.8467209344954,3443.8467209344954,723.850600614865,995.7671567805678,1152.7774006944987
1836.3133021575868,1925.9286475560987,1925.9286475560987,1206.280939312791,1644.3721600681793,1971.516802452683,1388.251756174578,2361.78814679546,2361.78814679546,164.85105643539828,1430.414966528946,1409.7978619286368,808.9500485176645,2927.4195695567814,2927.4195695567814,2695.4540265635233,3010.2691110215646,1757.0879991807533,1836.3132452660457,2266.379015877906,2266.379015877906,1206.2809390118769,1644.3721750254217,1522.6587612622193,1177.4180548273362,1479.8612530215064,1479.8612530215064,2318.3747692175994,1172.302486895136,1632.8356344154827,2022.1995242007142,1608.6622187759012,1608.6622187759012,1957.4014829108546,1946.2258310202697,3214.770278785547,1408.984620182007,7423.913324319352,7423.913324319352,1870.4693631039409,1947.752001931398,2588.202826502912
290.96141439027315,1262.4173643898218,1262.4173643898218,967.2613400414884,353.649022781124,42.03050680342244,108.23138723000216,1298.1302421959667,1298.1302421959667,918.6711310004187,133.0719450989409,79.64197606144694,125.48382802606784,1348.2253860620174,1348.2253860620174,1339.8230905398298,667.5073974187048,239.57674875629368,290.96144124164766,1262.4173598293748,1262.4173598293748,1026.1520238999647,353.64317536601277,42.03046873431799,267.87654247676596,1150.0458764937107,1150.0458764937107,785.2509689654328,263.4668120634035,209.35195730188525,401.0039424519457,623.3396412729753,623.3396412729753,543.0544109003515,337.7349304283805,238.80624377575077,103.3725352242543,1777.262892392525,1777.262892392525,20.59447961950923,7.702244869629112,35.7864727867568
99.54532214093001,639.8474817235589,639.8474817235589,910.8681127435161,667.5629421781065,229.33979877352556,165.9842680044942,605.2822878202788,605.2822878202788,825.6308208710207,719.6214570830734,358.65541398293374,106.0511268305329,1679.4141948651368,1679.4141948651368,721.4860897715,118.82473946123696,39.04636275022449,99.54531817736529,639.8502560031748,639.8502560031748,898.2904244846161,425.1634010019452,229.33980097587516,15.744731209909105,343.15266764700664,343.15266764700664,1065.1539499057471,849.0977862219363,308.9756679649281,247.30928112452682,4670.431517507206,4670.431517507206,2049.6688270975446,218.20381040786356,52.69278511571315,255.52825608253443,4046.4333851020274,4046.4333851020274,145.82172891563528,100.03431357263207,222.5330079071656
578.344819267309,1273.374336686406,1273.374336686406,608.3326395431228,104.18809085401358,62.12117032717288,803.9038099391137,1160.8472021691343,1160.8472021691343,973.2715442116751,1235.462477094341,1145.1470159018854,1066.9436479023134,1278.463755251897,1278.463755251897,240.715066174198,1543.6433059173114,1552.3390671705192,206.23412436357125,1273.374336468868,1273.374336468868,869.4645572409099,1278.7481669165845,62.121168978805144,147.38461700029302,1539.0762702841273,1539.0762702841273,699.679001504512,173.08957350553032,21.69458854905679,501.4571785383955,1503.9945276296842,1503.9945276296842,476.2131794406689,537.7133065011999,543.3828745762121,410.17759687187686,1392.5139007098182,1392.5139007098182,444.1923495304352,647.5855463069724,753.4918062306078
1013.4245897616297,1331.3305283853704,1331.3305283853704,36.53812772540073,797.4410305496108,928.118682630909,1270.840213582213,1401.928578701571,1401.928578701571,5.11499147989457,1051.312720855255,1182.4116466899345,1201.660372898501,1417.6569279397838,1417.6569279397838,598.5827091630399,1136.2666633066133,1182.791488683783,1355.9602123981567,1331.3305417306665,1331.3305417306665,36.53812755114291,814.6763885210894,945.2282305547906,435.87342453297356,664.8957954673632,664.8957954673632,1312.906825284681,179.9498778040654,498.8071918745768,1314.007907483553,1434.8186916104335,1434.8186916104335,860.4641792440816,978.6621927270398,1178.36211328856,1166.8763956372068,706.8147968480962,706.8147968480962,486.8617157873309,835.0533989053788,1015.8369687820132
397.444014936435,2939.9877247235895,2939.9877247235895,2157.1969667070593,835.422782171323,591.2032203917574,473.16473608933893,2978.7764087821247,2978.7764087821247,2314.647507601739,890.6756317537861,649.9017607928599,392.2156636773998,3005.294587717692,3005.294587717692,2619.7612801748646,938.318340629342,636.6679607765595,35.85104098564307,2939.987726104854,2939.987726104854,2326.492244233776,302.7531676698136,174.24082356649023,816.2420302101182,2869.8326833204933,2869.8326833204933,2883.1633686509786,1911.8100781422463,1331.3571974082618,781.6593990948909,2912.2355504583834,2912.2355504583834,1797.414054880914,774.412971580778,689.8965019838488,451.509210322592,734.8410229758838,734.8410229758838,579.1147710118898,551.1675540756332,484.8653635804526
609.2654457762469,3444.131929555148,3444.131929555148,317.6557604785862,326.7365872138271,35.67349297448982,1050.757147979321,1663.0549865427406,1663.0549865427406,345.4201863767371,500.0298503768331,719.245861417985,1423.0578668387916,3856.7396372360067,3856.7396372360067,685.2618514443552,1187.4282286354219,1270.5492910484659,942.778975812831,3444.131251471315,3444.131251471315,317.6557614783178,403.05732732147317,70.54892370048037,957.0023886801168,2825.1471357327346,2825.1471357327346,417.53527153908635,895.9780515106704,16.945550097019805,1027.91715269639,2129.1641106053594,2129.1641106053594,2847.231247706357,305.4443543184011,285.27849486918603,754.9118481730857,5257.954054039788,5257.954054039788,963.7836286263164,529.2638506736412,162.19907353592407
754.5906876354088,2736.919719722592,2736.919719722592,340.7791635628878,857.4980352003681,553.8873981224656,254.54212544905658,2877.303621473494,2877.303621473494,1616.4293186579323,171.99620862005804,203.10094928953913,378.6513618549129,2898.398043877367,2898.398043877367,2410.3180592891954,83.45665997262813,195.82604046709548,351.315573556285,2736.9197238460256,2736.9197238460256,340.779173928875,50.4995010006337,160.08640338705482,835.6968165931421,2877.400943994456,2877.400943994456,2122.0083670285794,4.4169393025526915,456.54829064154137,894.076794797767,2892.475462371574,2892.475462371574,354.830944171747,224.07306269723995,560.0064883059722,806.1171892954471,5972.485077930667,5972.485077930667,1160.2179562958554,850.2407785006881,802.8498814865047
2868.39948729762,5520.867390179567,5520.867390179567,4289.806870705419,3334.623723600159,2938.798864284092,3279.1309004200803,5349.407829339338,5349.407829339338,5131.633121531499,4276.9666166538445,3798.841262867157,3339.113016724782,5799.895833314863,5799.895833314863,4040.2243988076034,2731.415677504753,2980.0473370163136,2818.450880235948,5520.867391024562,5520.867391024562,4462.223287761969,3334.623613005074,2886.090105372281,1845.8112858891182,830.2946176852147,830.2946176852147,5852.062187200609,2093.571471487785,1399.2566801291732,2929.036899658271,401.01536326642326,401.01536326642326,1261.2300235228695,3502.719790463465,2435.2649645469915,2954.5064956850397,7779.890259067812,7779.890259067812,2060.334617679643,2666.470765613987,2764.4228979951768
756.3316870515919,1960.8078939363709,1960.8078939363709,348.4059838628227,498.92341409274013,623.645176420067,564.8960721634048,1866.0127083508887,1866.0127083508887,617.8633780898558,327.418935942193,388.3840540323795,392.6302483562449,2292.6742217357996,2292.6742217357996,340.74063735243703,293.6984122921208,266.580697757337,563.191127380564,1960.8078968974082,1960.8078968974082,648.4684326531633,344.6534668800109,441.473009927613,399.78023770325944,1929.205666049342,1929.205666049342,332.4664640795445,724.2459930558362,372.5280848503867,882.7724044259994,2149.037188047406,2149.037188047406,480.9340942625322,441.56416678038113,664.281653535757,708.1957673436109,1000.401936615131,1000.401936615131,497.30880923955283,646.8953077937813,686.3435359744567
494.7484556015884,1906.5611384025299,1906.5611384025299,1202.5899426872106,1170.9482765444445,388.09242358054075,658.0517455934414,1912.4337036813445,1912.4337036813445,1790.3251691729001,1591.2232063190695,872.8614351008932,254.47887708352891,2008.114979595277,2008.114979595277,1159.2301930434764,1091.4358153439834,348.5258947412285,688.9125498137962,1906.5611421188166,1906.5611421188166,1202.6108546130931,1590.5214548643125,888.8012815379486,1095.4380852155816,2018.581930879563,2018.581930879563,1222.812757648574,262.9220475216357,885.5693877385525,774.8036038323296,128.18482269487754,128.18482269487754,1604.322439975548,403.1840125795711,606.4071161135171,429.01318156306957,4634.66244335524,4634.66244335524,56.57527103336406,204.1901907990325,288.9088950304372
188.63583561776113,3311.922755509811,3311.922755509811,939.7897161448295,166.09762424513474,97.92580307068101,174.093594058696,3220.2527070085325,3220.2527070085325,1818.5672298695072,321.329633059112,78.45580694632054,41.02651212687442,2703.719131410754,2703.719131410754,2993.2781457471424,622.8661479897069,187.16316141591187,201.73205089738485,2761.973116691161,2761.973116691161,939.7901728528009,218.69559450453607,118.79519820797213,421.21751235310103,2830.4583921684102,2830.4583921684102,1375.547608600457,228.60132253746542,187.9057574214503,456.61986757698105,3261.7366972612012,3261.7366972612012,417.3262104254127,23.037585786659747,61.08685420500615,150.51435382795808,1903.611830223424,1903.611830223424,338.25036040309396,27.023489526925914,157.44936233728004
922.3239736419152,2670.161787244352,2670.161787244352,1851.9392462623075,970.8112427522265,939.9552554630177,1183.279135303012,1198.6013112122778,1198.6013112122778,2183.218901941961,2135.4836612436948,1413.218796256166,1140.5313940171127,2818.0400328942624,2818.0400328942624,2839.746008952988,2488.0121420776745,1470.1304881196731,1161.3480082876897,1493.4132482718323,1493.4132482718323,1851.9392415626814,2109.64792306403,1411.7739031206263,326.4434774362644,2851.655402671326,2851.655402671326,2585.046862333551,1656.1662999836465,997.2762500205024,1286.269858765213,2822.4249510644167,2822.4249510644167,324.4444543970858,1976.1450937239536,429.0130340846199,569.4036472095368,2642.742960663986,2642.742960663986,239.10585444298567,621.0039604341041,655.1579917839317
272.0019704511501,2979.2236925285415,2979.2236925285415,553.7675961058176,456.4683214881411,364.6968877143113,343.1311894612063,2861.6402462921014,2861.6402462921014,1724.3462945475949,574.7854137553777,509.84848164383175,598.597707641296,2459.131929549586,2459.131929549586,2263.7371088719074,1054.5471045877953,813.6933672303003,282.30810619874956,2361.2341135202487,2361.2341135202487,553.7674617003922,506.90709011284116,787.7817568071123,528.706458941007,3164.4869171566825,3164.4869171566825,2213.1659667883705,1892.7219939950785,1361.49877290383,89.85025297803622,3129.3088670251477,3129.3088670251477,384.7073506083493,36.48348093294817,484.4897753861478,217.66030616788385,432.8697850888898,432.8697850888898,55.76465596031994,227.75850109479097,261.4089765430517
226.0018959229178,3457.8297236955877,3457.8297236955877,787.4897359602005,566.427254326145,397.91667416028804,333.3797767997621,3580.637667727533,3580.637667727533,1696.924141056456,1198.164166275626,459.05845608899654,799.6343790729557,3638.007377889528,3638.007377889528,2787.1985555769893,1820.136762530571,1261.552817789911,213.268032495253,3162.0705661732536,3162.0705661732536,787.4898017187879,512.7612552808546,737.8914126374675,109.10546481951906,2025.5959510772072,2025.5959510772072,240.08986245624965,763.2883333601271,136.7486988697915,263.27426106804796,3609.0688315060947,3609.0688315060947,1051.9627861543254,659.6622185405568,354.84518913846387,483.16913795321534,165.95294833200114,165.95294833200114,640.550301591059,411.6594873319027,297.9375521786824
1894.7230986068444,3901.8905148329654,3901.8905148329654,864.7723270023389,1641.7237545353846,1784.7069604594344,1958.3423446340157,3856.8723268972253,3856.8723268972253,1005.6591053129941,1688.212889020423,1818.7034942120126,2335.2826006295836,4915.778031482876,4915.778031482876,654.6331597565568,1723.480056430566,1960.7758198846605,1454.337001039029,50.47615965238583,50.47615965238583,779.6311170832169,1140.8057193063278,1370.180303949569,2252.9368050637504,4919.097954182013,4919.097954182013,1946.3268168428208,806.5846741589194,2288.6296085992526,2349.246561054776,4720.184202009412,4720.184202009412,2117.256786130277,2149.555838337593,2124.6065095648582,2043.1281078623815,6639.8490308640285,6639.8490308640285,1806.9933431377412,1919.95592417453,2039.7869149463231
2725.6635213167956,12292.390821210856,12292.390821210856,8112.383805890472,2786.0343123890343,2657.4837177443296,1842.4948865077877,12890.593297179817,12890.593297179817,2392.1439596803593,1756.2614795295685,1856.7049177451281,2700.50980001863,13063.973375939393,13063.973375939393,9736.480044187041,2537.919708299294,2592.6663106681845,1857.450360689656,9971.105230072928,9971.105230072928,8112.384399974926,1845.1640613298168,1883.735141513038,2840.348744115012,12998.467980606096,12998.467980606096,12862.846926013359,4334.449049259689,3072.662924228229,2203.2292137323366,13085.792997435063,13085.792997435063,6589.138754728863,3502.0854615798617,2065.072376639617,2375.019785418872,1085.4850914411145,1085.4850914411145,4375.155769333376,3291.9189501500496,2841.235033846464
512.2841825930927,412.0785030136435,412.0785030136435,511.5675577786451,612.343083640897,746.903362933795,49.45383863572397,3845.354243094195,3845.354243094195,706.3620466661889,78.70011490945762,180.5992792924767,38.59682952554476,7953.50403082358,7953.50403082358,1178.1875573165992,1280.6427439898769,435.8822528192445,38.61752306941435,4532.753547446775,4532.753547446775,1214.4336265867053,950.0161222602969,711.7959070965621,560.938613230928,2087.355210906586,2087.355210906586,1660.9030631452931,423.75231216586235,3.02785236606951,150.86401778267236,6382.939003397263,6382.939003397263,293.1789678665159,826.8466647668447,517.8475998612862,748.6284830997001,6728.031723769907,6728.031723769907,1961.581664063352,1266.867490152168,1028.0479201045205
63.789431773740034,1977.1479758052687,1977.1479758052687,1470.508438291768,947.128951040806,71.51099124159418,17.92738206895865,1561.7077635503974,1561.7077635503974,1846.4785270079065,1470.1012416168123,151.97484840715106,38.62533725929825,2117.470498030621,2117.470498030621,1450.5008077316093,1124.16973808239,96.30002416845082,97.24246110425202,1977.1482659301778,1977.1482659301778,1833.0054559844218,1541.3217616787138,15.536382731956564,861.6641353196333,2148.723009874268,2148.723009874268,1796.134796386671,2135.1855150292313,1670.3859491560024,446.3686714177679,17056.33715944717,17056.33715944717,1125.8229020909337,17.503790475205278,265.76487392559306,669.5786711080614,5354.765307705937,5354.765307705937,1518.6159833527568,786.249950356279,652.1931965348435
456.6577520456599,1586.2858056159462,1586.2858056159462,578.9304867038927,414.301222464705,444.93452893901986,134.28132430058008,1610.8291705412191,1610.8291705412191,1139.6575972791761,92.95407605441596,404.6667098340499,59.04082835889608,1675.1024322485257,1675.1024322485257,1227.039779483614,32.668854162614025,62.84045786450929,203.99675906957077,1694.2019395893,1694.2019395893,189.28464152151673,405.38991679191304,229.9716070651773,163.8081993628823,1000.2380842330131,1000.2380842330131,5309.774555995102,371.48379061402966,75.67753427651405,473.6475011630496,164.1879987461166,164.1879987461166,69.55654895094631,342.1217270664174,272.8103510015171,627.5654304806512,1823.2762993197166,1823.2762993197166,491.95122086134006,495.6947764376346,581.6410721114457
1145.68332275084,3000.4169379357613,3000.4169379357613,2501.5064461380985,1982.2463585301691,1257.9371579048304,1118.7453653653351,3115.325722787618,3115.325722787618,2655.8557926552644,2217.9585516060656,1501.5621645906072,1500.186257725352,3139.0060756544376,3139.0060756544376,2779.9883245828983,2381.287962141018,1849.9495565826276,1017.766140195432,3000.4169229955237,3000.4169229955237,3077.856040628235,2225.906886795597,1589.983533373215,1872.3174550750457,820.6701438784012,820.6701438784012,1622.813979220129,1788.674169286386,1925.3536435153812,1298.229774065354,3133.76162829762,3133.76162829762,2328.234130350437,1158.355570395008,1553.9716914524668,934.4185928172997,252.68961640934685,252.68961640934685,878.6353780337845,1025.6529526149175,1134.4926884214829
0.9860866374190209,1625.614514907379,1625.614514907379,1354.7975264020267,458.2254446799791,2.785705534555973,151.99604669729456,1603.3834658669368,1603.3834658669368,1609.3996786771536,1031.0546708760749,325.03661624721303,6.521803200183967,1739.9534097660733,1739.9534097660733,772.385237573024,700.881608683633,162.34180165117982,227.29597865323444,1747.824228964938,1747.824228964938,1361.0202268796802,1052.0875452295759,278.0223309060498,463.53495895480273,605.4367462767293,605.4367462767293,696.4299676151459,1406.5701463560283,503.0086592234661,36.08131613399405,1420.8451409380941,1420.8451409380941,1113.3725201112672,273.405232164705,60.83904914892514,199.3242340641125,3148.114870688035,3148.114870688035,170.3922649114961,18.754631640551906,120.66646083602882
2444.259833672734,1881.8679308141477,1881.8679308141477,802.0257372452795,1769.7539059397923,2228.4879871662506,1995.124067023964,2197.9736167568517,2197.9736167568517,1072.1262850589826,1277.3498137404208,1771.4188637549914,893.7569242802947,979.2911093696603,979.2911093696603,1980.156301258515,182.77437631243356,702.7370478305438,2455.4102886715464,1881.8677746573594,1881.8677746573594,856.0195262194552,1305.1885085401927,2242.441017868804,1919.1473718824045,2305.3502561424175,2305.3502561424175,925.1657057901907,2001.9533312375015,1706.742186760849,2731.117216677144,1817.4366197406966,1817.4366197406966,1941.6963797955643,2524.3608867480525,2296.7849920274975,2291.0512531378854,5095.294124700521,5095.294124700521,2242.8112321498693,2293.363411891458,2481.3635698666876
648.8325397835638,2726.7129957586308,2726.7129957586308,1584.1630758921378,1267.5607949423436,186.8136692719754,82.67100406298869,2852.724547014796,2852.724547014796,2419.6470989399404,1260.752778923366,87.85772802050315,436.94528783990563,2659.0805420518677,2659.0805420518677,2595.4428833439415,1234.1248345557133,235.77870630856296,659.0140602419601,2726.713028402352,2726.713028402352,1584.1630814275748,1547.8527422345592,74.05586537112549,781.5722966306175,2750.177642558697,2750.177642558697,1773.9474291543245,2948.1698803465824,872.0511622643712,593.9767584865672,2927.1082658669948,2927.1082658669948,96.58978138711018,1332.4054657231477,306.6485291272702,392.1908955665822,1958.0168007942857,1958.0168007942857,183.31374130077302,3.4401063468471875,276.0697094862944
